"","datasetID","sampleID","predict.cluster","predict.cluster_withmultiple","NO.vote.1","NO.vote.2","NO.vote.3","NO.vote.4","NO.vote.5","NO.vote.6","NO.vote.7","class_1_vs_2.Pwilcox_greater","class_1_vs_3.Pwilcox_greater","class_1_vs_4.Pwilcox_greater","class_1_vs_5.Pwilcox_greater","class_1_vs_6.Pwilcox_greater","class_1_vs_7.Pwilcox_greater","class_2_vs_1.Pwilcox_greater","class_2_vs_3.Pwilcox_greater","class_2_vs_4.Pwilcox_greater","class_2_vs_5.Pwilcox_greater","class_2_vs_6.Pwilcox_greater","class_2_vs_7.Pwilcox_greater","class_3_vs_1.Pwilcox_greater","class_3_vs_2.Pwilcox_greater","class_3_vs_4.Pwilcox_greater","class_3_vs_5.Pwilcox_greater","class_3_vs_6.Pwilcox_greater","class_3_vs_7.Pwilcox_greater","class_4_vs_1.Pwilcox_greater","class_4_vs_2.Pwilcox_greater","class_4_vs_3.Pwilcox_greater","class_4_vs_5.Pwilcox_greater","class_4_vs_6.Pwilcox_greater","class_4_vs_7.Pwilcox_greater","class_5_vs_1.Pwilcox_greater","class_5_vs_2.Pwilcox_greater","class_5_vs_3.Pwilcox_greater","class_5_vs_4.Pwilcox_greater","class_5_vs_6.Pwilcox_greater","class_5_vs_7.Pwilcox_greater","class_6_vs_1.Pwilcox_greater","class_6_vs_2.Pwilcox_greater","class_6_vs_3.Pwilcox_greater","class_6_vs_4.Pwilcox_greater","class_6_vs_5.Pwilcox_greater","class_6_vs_7.Pwilcox_greater","class_7_vs_1.Pwilcox_greater","class_7_vs_2.Pwilcox_greater","class_7_vs_3.Pwilcox_greater","class_7_vs_4.Pwilcox_greater","class_7_vs_5.Pwilcox_greater","class_7_vs_6.Pwilcox_greater"
"40","CHCC_HBV","T313","3","3","4","4","6","0","1","0","0","1.25e-01","1.00e+00","1.30e-11","8.25e-08","6.71e-10","9.83e-16","8.98e-01","1.00e+00","7.97e-13","3.63e-05","1.94e-09","8.13e-10","3.05e-08","2.07e-08","9.25e-19","5.04e-14","6.06e-17","3.05e-19","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","9.79e-01","1.00e+00","1.00e+00","1.00e+00","5.28e-05","1.13e-01","7.41e-02","1.00e+00","1.00e+00","1.00e+00","1.16e-03","8.88e-01","4.16e-01","1.00e+00","1.00e+00","1.00e+00","2.15e-02","9.29e-01","6.01e-01"
"41","CHCC_HBV","T327","6","6,7","0","0","1","3","1","5","5","9.36e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.20e-02","9.98e-01","1.00e+00","9.96e-01","1.00e+00","1.00e+00","4.04e-10","1.67e-03","1.00e+00","9.90e-01","1.00e+00","1.00e+00","7.83e-13","3.67e-07","2.96e-07","2.92e-01","1.00e+00","1.00e+00","5.86e-09","4.57e-03","1.01e-02","7.11e-01","1.00e+00","1.00e+00","5.73e-13","7.67e-12","6.06e-17","9.89e-10","8.55e-14","4.01e-03","4.01e-15","2.46e-11","2.98e-17","2.12e-07","3.33e-06","9.97e-01"
"42","CHCC_HBV","T331","1","1,2","5","5","3","0","2","0","1","1.95e-03","5.70e-12","1.32e-15","4.01e-10","5.73e-13","6.27e-17","1.00e+00","8.22e-08","7.06e-16","1.20e-05","6.02e-12","2.11e-11","1.00e+00","1.00e+00","5.51e-13","4.04e-01","6.68e-13","9.33e-15","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.85e-01","1.00e+00","1.00e+00","1.00e+00","5.98e-01","1.11e-08","7.86e-13","1.78e-03","1.00e+00","1.00e+00","1.00e+00","7.19e-01","1.00e+00","9.85e-01","1.00e+00","1.00e+00","1.00e+00","5.75e-05","9.98e-01","1.71e-02"
"43","CHCC_HBV","T341","3","3","0","0","5","0","2","2","1","9.77e-03","1.00e+00","9.71e-01","9.90e-01","9.95e-01","4.94e-01","9.94e-01","1.00e+00","9.86e-01","1.00e+00","9.99e-01","1.00e+00","8.15e-11","1.41e-10","1.04e-07","3.31e-04","4.31e-02","3.78e-06","2.90e-02","1.41e-02","1.00e+00","1.00e+00","1.00e+00","9.95e-01","9.92e-03","1.70e-06","1.00e+00","6.68e-06","9.39e-02","1.15e-02","5.55e-03","8.62e-04","9.57e-01","3.99e-04","9.07e-01","7.25e-01","5.07e-01","1.07e-04","1.00e+00","4.98e-03","9.89e-01","2.90e-01"
"44","CHCC_HBV","T343","2","1,2","5","5","4","0","2","0","2","6.33e-01","1.98e-07","8.19e-14","8.14e-09","3.11e-12","2.50e-16","4.10e-01","3.74e-06","2.48e-15","2.55e-11","5.70e-12","1.70e-10","1.00e+00","1.00e+00","1.64e-15","8.93e-08","7.23e-15","2.87e-18","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.73e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.30e-07","3.69e-06","4.95e-01","1.00e+00","1.00e+00","1.00e+00","2.75e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.73e-05","5.14e-01","2.67e-04"
"45","CHCC_HBV","T351","1","1,2","5","5","4","2","1","0","0","1.95e-03","5.70e-12","4.74e-14","2.65e-10","9.40e-13","7.40e-17","1.00e+00","3.27e-04","7.18e-11","7.34e-06","4.28e-12","2.10e-11","1.00e+00","1.00e+00","9.83e-08","1.13e-04","1.25e-16","7.17e-18","1.00e+00","1.00e+00","1.00e+00","7.30e-01","1.92e-09","2.87e-04","1.00e+00","1.00e+00","1.00e+00","2.73e-01","3.11e-10","3.50e-03","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.85e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.97e-01","1.71e-02"
"46","CHCC_HBV","T353","6","6","0","0","2","4","2","6","4","9.51e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.45e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.31e-11","1.06e-06","1.00e+00","9.48e-01","1.00e+00","1.00e+00","3.77e-15","7.26e-13","6.58e-10","1.10e-05","1.00e+00","9.15e-01","8.67e-08","8.11e-05","5.24e-02","1.00e+00","1.00e+00","1.00e+00","1.12e-12","4.50e-12","2.84e-16","3.74e-05","7.57e-14","1.64e-04","2.11e-16","2.11e-11","5.69e-17","8.60e-02","1.86e-07","1.00e+00"
"47","CHCC_HBV","T355","3","3","4","1","6","0","1","1","1","1.50e-01","1.00e+00","1.41e-06","1.84e-04","2.35e-05","4.21e-11","8.75e-01","1.00e+00","3.25e-06","9.00e-01","6.54e-03","2.66e-03","1.38e-11","8.73e-12","1.32e-18","2.73e-13","6.26e-17","3.42e-19","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.02e-01","1.00e+00","2.40e-04","6.29e-01","6.95e-01","1.00e+00","9.94e-01","1.00e+00","2.72e-08","3.73e-01","9.63e-01","1.00e+00","9.97e-01","1.00e+00","1.83e-04","3.14e-01","4.07e-02"
"48","CHCC_HBV","T357","3","3","4","0","6","0","0","1","0","2.85e-01","1.00e+00","4.74e-06","4.38e-05","3.93e-04","2.50e-13","7.52e-01","1.00e+00","2.71e-02","9.17e-01","3.21e-01","1.23e-03","7.67e-12","1.99e-13","1.17e-18","3.95e-14","6.06e-17","3.14e-19","1.00e+00","9.73e-01","1.00e+00","9.68e-01","1.00e+00","3.48e-01","1.00e+00","8.51e-02","1.00e+00","3.26e-02","9.53e-01","1.65e-01","1.00e+00","6.82e-01","1.00e+00","2.95e-07","4.79e-02","2.25e-03","1.00e+00","9.99e-01","1.00e+00","6.55e-01","8.41e-01","9.98e-01"
"49","CHCC_HBV","T361","6","6","0","0","2","1","1","6","3","7.52e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.85e-01","1.00e+00","9.79e-01","9.99e-01","1.00e+00","1.00e+00","1.36e-09","2.32e-06","2.39e-02","3.00e-03","1.00e+00","6.49e-01","1.10e-08","2.08e-02","9.76e-01","4.68e-01","1.00e+00","9.99e-01","5.15e-04","1.20e-03","9.97e-01","5.35e-01","1.00e+00","9.77e-01","5.73e-13","3.88e-12","9.40e-13","9.50e-09","1.98e-12","1.14e-05","1.82e-06","7.02e-08","3.52e-01","9.64e-04","2.46e-02","1.00e+00"
"50","CHCC_HBV","T363","5","5","0","0","0","0","6","1","3","6.33e-01","3.85e-03","7.10e-01","1.00e+00","3.69e-01","1.00e+00","4.10e-01","4.73e-03","1.45e-02","1.00e+00","1.68e-01","9.99e-01","9.96e-01","9.95e-01","9.94e-01","1.00e+00","1.00e+00","1.00e+00","2.91e-01","9.86e-01","5.64e-03","1.00e+00","8.02e-01","1.00e+00","3.44e-08","1.14e-07","2.30e-12","6.83e-11","6.72e-13","4.77e-06","6.33e-01","8.33e-01","5.41e-09","2.01e-01","1.00e+00","9.55e-01","2.61e-09","1.32e-03","4.49e-16","2.00e-04","1.00e+00","4.94e-02"
"51","CHCC_HBV","T365","6","6,7","0","0","1","2","2","5","5","9.63e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.88e-02","5.87e-01","9.85e-01","9.39e-01","1.00e+00","1.00e+00","6.00e-07","4.17e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","8.98e-12","1.55e-02","9.67e-07","6.28e-01","1.00e+00","1.00e+00","2.51e-08","6.26e-02","5.58e-04","3.75e-01","1.00e+00","1.00e+00","5.73e-13","3.88e-12","6.06e-17","1.14e-13","3.95e-14","1.17e-03","2.05e-16","2.88e-11","2.95e-18","9.00e-10","2.05e-05","9.99e-01"
"52","CHCC_HBV","T367","1","1,2","5","5","3","0","2","0","0","1.02e-01","2.60e-11","4.18e-15","1.53e-09","4.04e-12","3.32e-15","9.18e-01","8.83e-08","1.09e-13","6.90e-07","7.67e-12","5.91e-11","1.00e+00","1.00e+00","1.30e-06","5.94e-01","2.75e-10","4.81e-08","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.15e-01","9.79e-01","1.00e+00","1.00e+00","4.08e-01","9.24e-06","3.57e-10","1.29e-01","1.00e+00","1.00e+00","1.00e+00","2.89e-01","1.00e+00","9.90e-01","1.00e+00","1.00e+00","1.00e+00","2.16e-02","8.76e-01","1.18e-02"
"53","CHCC_HBV","T375","2","2","4","5","4","0","0","0","1","1.00e+00","2.61e-01","1.67e-09","6.40e-06","6.63e-08","4.56e-07","1.95e-03","4.02e-09","7.71e-14","6.91e-11","2.09e-11","2.00e-11","7.41e-01","1.00e+00","1.40e-11","2.14e-08","8.08e-11","8.22e-13","1.00e+00","1.00e+00","1.00e+00","9.81e-01","9.46e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.91e-02","3.67e-01","9.96e-01","1.00e+00","1.00e+00","1.00e+00","5.51e-02","6.35e-01","9.88e-01","1.00e+00","1.00e+00","1.00e+00","2.00e-04","4.80e-03","1.34e-02"
"54","CHCC_HBV","T383","2","2","0","5","0","0","0","0","3","1.00e+00","8.64e-01","5.36e-01","8.84e-01","1.18e-01","1.00e+00","1.95e-03","2.84e-14","4.10e-15","5.09e-11","2.50e-10","7.25e-09","1.37e-01","1.00e+00","2.58e-01","7.14e-01","9.93e-01","1.00e+00","4.66e-01","1.00e+00","7.44e-01","9.50e-01","9.68e-01","1.00e+00","1.18e-01","1.00e+00","2.88e-01","5.08e-02","6.00e-01","9.98e-01","8.83e-01","1.00e+00","6.99e-03","3.26e-02","4.02e-01","9.99e-01","8.23e-06","1.00e+00","1.04e-04","2.16e-10","2.51e-03","1.17e-03"
"55","CHCC_HBV","T385","2","1,2","5","5","2","0","3","0","2","9.51e-01","5.08e-11","9.38e-14","1.36e-06","1.00e-11","5.80e-07","6.45e-02","2.68e-09","2.98e-16","4.36e-08","3.88e-12","1.80e-11","1.00e+00","1.00e+00","2.43e-05","1.00e+00","1.01e-04","1.54e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.42e-01","1.00e+00","1.00e+00","1.00e+00","4.41e-06","2.51e-08","5.90e-12","1.15e-01","1.00e+00","1.00e+00","1.00e+00","3.62e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.47e-01","9.00e-10","8.90e-01","2.67e-05"
"56","CHCC_HBV","T387","2","1,2","4","4","3","0","2","0","1","8.50e-01","2.84e-03","3.85e-14","1.87e-06","5.52e-10","5.06e-11","1.80e-01","1.54e-03","2.24e-15","1.14e-04","7.87e-10","1.03e-09","9.97e-01","9.99e-01","5.12e-12","6.23e-02","3.60e-14","1.11e-14","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.75e-01","1.00e+00","1.00e+00","1.00e+00","9.38e-01","4.37e-07","6.98e-05","1.80e-01","1.00e+00","1.00e+00","1.00e+00","2.52e-02","1.00e+00","9.80e-01","1.00e+00","1.00e+00","1.00e+00","1.18e-05","8.26e-01","2.26e-02"
"57","CHCC_HBV","T391","2","1,2","5","5","3","0","2","0","0","9.51e-01","2.47e-05","6.78e-12","1.08e-06","1.47e-11","3.76e-15","6.45e-02","4.00e-06","4.67e-12","4.35e-04","3.19e-11","1.82e-09","1.00e+00","1.00e+00","3.22e-05","5.06e-01","2.54e-14","1.99e-11","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.52e-02","4.38e-02","1.00e+00","1.00e+00","4.96e-01","1.13e-05","1.16e-07","3.46e-02","1.00e+00","1.00e+00","1.00e+00","9.27e-01","1.00e+00","9.97e-01","1.00e+00","1.00e+00","1.00e+00","9.57e-01","9.67e-01","3.29e-03"
"58","CHCC_HBV","T393","3","3","1","0","6","0","0","1","0","3.67e-01","1.00e+00","7.79e-01","3.29e-01","9.12e-01","1.04e-06","6.74e-01","1.00e+00","8.28e-01","8.50e-01","9.14e-01","6.87e-01","3.26e-10","4.94e-11","2.29e-15","3.24e-12","1.48e-13","1.23e-18","2.22e-01","1.73e-01","1.00e+00","8.79e-01","1.00e+00","2.46e-01","6.75e-01","1.53e-01","1.00e+00","1.23e-01","9.97e-01","8.44e-01","8.86e-02","8.67e-02","1.00e+00","3.25e-06","2.80e-03","2.61e-02","1.00e+00","3.16e-01","1.00e+00","7.56e-01","1.62e-01","9.77e-01"
"59","CHCC_HBV","T395","7","7","0","0","0","2","2","2","4","9.73e-01","5.68e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","3.71e-02","9.82e-03","3.83e-01","1.54e-02","2.69e-01","1.00e+00","4.34e-01","9.90e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","6.45e-08","6.19e-01","1.43e-06","4.43e-01","3.31e-01","9.98e-01","5.81e-04","9.85e-01","7.98e-04","5.60e-01","8.58e-01","1.00e+00","3.07e-05","7.34e-01","2.23e-11","6.73e-01","1.43e-01","9.95e-01","4.38e-12","5.28e-06","1.03e-16","2.52e-03","2.76e-06","6.02e-03"
"60","CHCC_HBV","T411","3","3","3","1","6","0","3","1","0","1.25e-01","1.00e+00","3.41e-08","2.29e-03","4.95e-06","3.87e-14","8.98e-01","1.00e+00","2.63e-03","9.99e-01","1.76e-02","7.90e-05","1.43e-10","2.84e-14","1.99e-18","1.18e-13","6.06e-17","2.96e-19","1.00e+00","9.97e-01","1.00e+00","1.00e+00","1.00e+00","2.99e-01","9.98e-01","1.20e-03","1.00e+00","2.55e-06","1.35e-04","4.60e-04","1.00e+00","9.83e-01","1.00e+00","5.08e-04","1.00e+00","2.37e-03","1.00e+00","1.00e+00","1.00e+00","7.04e-01","1.00e+00","9.98e-01"
"61","CHCC_HBV","T413","1","1","5","3","3","0","2","0","2","9.77e-03","1.19e-09","9.07e-14","1.12e-07","6.52e-12","8.70e-15","9.94e-01","7.84e-03","6.84e-12","1.60e-02","4.87e-09","2.62e-07","1.00e+00","9.92e-01","5.85e-11","4.94e-01","2.19e-12","3.63e-11","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.94e-01","1.00e+00","1.00e+00","9.85e-01","5.09e-01","4.55e-07","7.01e-10","6.13e-02","1.00e+00","1.00e+00","1.00e+00","6.47e-03","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.68e-06","9.42e-01","5.34e-05"
"62","CHCC_HBV","T415","7","7","0","0","1","2","2","5","6","9.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.91e-03","7.02e-02","9.97e-01","9.05e-01","1.00e+00","1.00e+00","1.98e-07","9.31e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.74e-13","2.80e-03","9.43e-07","2.80e-01","1.00e+00","1.00e+00","9.08e-09","9.72e-02","4.13e-07","7.23e-01","1.00e+00","1.00e+00","3.27e-12","2.18e-08","2.07e-15","2.45e-08","2.90e-08","9.99e-01","6.06e-17","2.00e-11","2.96e-19","5.12e-11","1.49e-08","6.45e-04"
"63","CHCC_HBV","T421","7","7","0","2","0","0","0","3","6","9.96e-01","9.59e-01","7.26e-01","9.49e-01","1.00e+00","1.00e+00","5.86e-03","2.65e-03","2.41e-09","2.35e-04","1.39e-02","1.00e+00","4.17e-02","9.97e-01","2.19e-01","9.88e-01","1.00e+00","1.00e+00","2.75e-01","1.00e+00","7.82e-01","9.98e-01","1.00e+00","1.00e+00","5.19e-02","1.00e+00","1.17e-02","2.52e-03","9.92e-01","1.00e+00","8.59e-05","9.86e-01","1.71e-11","3.38e-05","8.38e-03","1.00e+00","8.39e-15","2.10e-05","4.12e-17","3.32e-13","7.45e-08","7.63e-06"
"64","CHCC_HBV","T423","6","6","0","0","3","2","2","6","3","4.55e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.90e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.60e-11","1.03e-08","6.33e-01","3.20e-04","1.00e+00","9.92e-01","2.60e-11","1.46e-08","3.68e-01","1.91e-03","1.00e+00","9.81e-01","7.28e-06","1.96e-04","1.00e+00","9.98e-01","1.00e+00","1.00e+00","7.18e-13","3.88e-12","5.96e-10","4.22e-11","5.04e-14","1.26e-04","1.05e-07","5.34e-11","7.73e-03","1.89e-02","1.51e-05","1.00e+00"
"65","CHCC_HBV","T425","3","3","4","3","6","0","1","0","0","2.48e-01","1.00e+00","2.09e-06","9.72e-04","2.00e-07","2.89e-12","7.87e-01","1.00e+00","4.86e-04","3.18e-01","1.04e-04","4.19e-05","2.28e-04","4.39e-08","1.90e-17","2.13e-12","7.25e-16","4.68e-19","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.73e-01","9.55e-01","9.99e-01","6.87e-01","1.00e+00","3.22e-05","1.47e-01","1.62e-01","1.00e+00","1.00e+00","1.00e+00","2.75e-02","8.54e-01","9.76e-01","1.00e+00","1.00e+00","1.00e+00","4.59e-02","8.44e-01","2.69e-02"
"66","CHCC_HBV","T427","2","2","4","5","4","0","0","0","3","1.00e+00","9.37e-01","6.71e-05","4.94e-06","2.89e-08","1.29e-07","1.95e-03","1.11e-05","3.14e-15","4.98e-10","6.63e-12","4.13e-10","6.39e-02","1.00e+00","3.16e-10","2.81e-08","2.37e-09","2.75e-11","1.00e+00","1.00e+00","1.00e+00","7.05e-01","6.24e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.97e-01","6.33e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.80e-01","3.69e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.65e-05","1.50e-04","1.26e-04"
"67","CHCC_HBV","T431","3","3","1","0","6","0","0","0","0","6.74e-01","1.00e+00","9.37e-01","1.90e-01","2.61e-01","8.36e-05","3.67e-01","1.00e+00","2.38e-01","9.57e-01","4.36e-01","7.24e-01","2.86e-11","1.25e-06","1.98e-13","3.11e-10","2.29e-13","7.55e-16","6.33e-02","7.63e-01","1.00e+00","8.74e-01","9.87e-01","4.52e-01","8.12e-01","4.41e-02","1.00e+00","1.28e-01","9.76e-01","4.86e-01","7.41e-01","5.67e-01","1.00e+00","1.34e-02","2.40e-02","2.61e-01","1.00e+00","2.78e-01","1.00e+00","5.51e-01","5.24e-01","7.52e-01"
"68","CHCC_HBV","T433","7","7","0","0","0","0","0","1","5","4.10e-01","9.94e-01","9.65e-01","6.27e-01","9.60e-01","1.00e+00","6.33e-01","9.39e-01","2.52e-01","9.79e-01","4.14e-01","1.00e+00","6.47e-03","6.24e-02","3.73e-01","3.77e-01","1.00e+00","1.00e+00","3.56e-02","7.49e-01","6.28e-01","8.36e-01","9.83e-01","1.00e+00","3.77e-01","2.14e-02","6.25e-01","1.66e-01","8.81e-01","9.98e-01","4.07e-02","5.89e-01","2.14e-04","1.76e-02","1.20e-01","1.00e+00","6.17e-06","1.18e-05","6.17e-05","1.49e-08","1.78e-03","1.26e-04"
"69","CHCC_HBV","T435","3","3","4","0","6","0","2","1","0","1.95e-03","1.00e+00","3.39e-04","5.26e-04","8.17e-05","3.43e-14","1.00e+00","1.00e+00","8.05e-01","1.00e+00","4.35e-01","9.67e-02","3.85e-09","2.84e-14","3.76e-16","6.60e-12","7.90e-17","3.52e-19","1.00e+00","1.96e-01","1.00e+00","9.88e-01","9.79e-01","5.12e-03","9.99e-01","3.16e-08","1.00e+00","1.23e-02","7.33e-03","6.92e-04","1.00e+00","5.68e-01","1.00e+00","2.11e-02","9.93e-01","9.65e-04","1.00e+00","9.05e-01","1.00e+00","9.95e-01","9.99e-01","9.99e-01"
"70","CHCC_HBV","T443","3","3","1","0","6","0","0","0","0","4.10e-01","1.00e+00","2.13e-01","9.08e-02","1.22e-02","2.63e-04","6.33e-01","1.00e+00","3.86e-02","9.98e-01","5.04e-01","8.41e-01","1.53e-08","1.63e-10","1.90e-15","1.00e-07","7.93e-15","6.98e-18","7.89e-01","9.62e-01","1.00e+00","9.97e-01","9.98e-01","8.81e-01","9.11e-01","1.65e-03","1.00e+00","3.14e-03","6.25e-01","4.20e-01","9.88e-01","4.99e-01","1.00e+00","2.23e-03","3.77e-01","9.83e-01","1.00e+00","1.61e-01","1.00e+00","1.20e-01","5.89e-01","1.92e-02"
"71","CHCC_HBV","T445","3","3","1","0","6","0","1","1","0","6.45e-02","1.00e+00","5.80e-01","4.40e-02","2.37e-01","1.54e-10","9.51e-01","1.00e+00","9.93e-01","1.00e+00","9.96e-01","8.89e-01","1.19e-11","2.68e-09","1.24e-15","8.49e-13","3.34e-16","2.96e-19","4.22e-01","6.60e-03","1.00e+00","9.95e-01","1.00e+00","3.02e-02","9.57e-01","1.14e-04","1.00e+00","5.32e-03","9.85e-01","2.76e-02","7.65e-01","4.19e-03","1.00e+00","1.39e-05","1.56e-02","5.42e-02","1.00e+00","1.12e-01","1.00e+00","9.70e-01","9.74e-01","9.51e-01"
"72","CHCC_HBV","T451","4","4","0","0","1","6","1","3","3","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.95e-03","7.17e-02","1.00e+00","7.31e-01","9.86e-01","1.00e+00","1.07e-04","9.30e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","1.27e-15","7.72e-15","1.44e-18","3.10e-11","1.14e-13","4.31e-13","3.51e-04","2.73e-01","1.25e-03","1.00e+00","1.00e+00","9.98e-01","9.30e-08","1.44e-02","2.46e-04","1.00e+00","1.42e-05","5.34e-01","3.18e-06","6.09e-06","1.91e-07","1.00e+00","2.51e-03","4.83e-01"
"73","CHCC_HBV","T455","7","7","0","2","0","0","2","3","6","8.20e-01","2.32e-01","8.16e-01","9.99e-01","1.00e+00","1.00e+00","2.13e-01","4.71e-04","9.99e-08","1.50e-01","8.69e-02","1.00e+00","7.70e-01","1.00e+00","8.27e-01","1.00e+00","1.00e+00","1.00e+00","1.85e-01","1.00e+00","1.74e-01","1.00e+00","1.00e+00","1.00e+00","1.07e-03","8.53e-01","4.84e-10","7.19e-06","9.13e-01","1.00e+00","2.87e-04","9.14e-01","1.71e-13","1.14e-06","8.82e-02","1.00e+00","1.80e-16","2.79e-10","2.96e-19","2.67e-13","1.42e-07","3.81e-06"
"74","CHCC_HBV","T461","7","6,7","0","0","1","1","2","5","5","9.80e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.73e-02","9.50e-01","9.48e-01","9.79e-01","1.00e+00","1.00e+00","1.53e-08","5.10e-02","9.81e-01","1.00e+00","1.00e+00","1.00e+00","1.50e-09","5.23e-02","1.92e-02","9.12e-01","1.00e+00","1.00e+00","3.81e-08","2.14e-02","1.80e-05","8.97e-02","1.00e+00","1.00e+00","6.56e-13","7.22e-10","7.65e-17","2.27e-13","3.24e-12","9.90e-01","6.06e-17","2.22e-11","2.96e-19","5.09e-12","7.45e-09","1.18e-02"
"75","CHCC_HBV","T463","1","1","5","3","4","0","2","1","1","1.95e-03","6.08e-05","1.27e-15","1.08e-09","1.29e-12","1.38e-16","1.00e+00","9.92e-01","2.08e-15","3.98e-03","1.60e-10","6.40e-10","1.00e+00","8.37e-03","1.01e-18","1.12e-08","5.09e-16","4.96e-19","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.96e-01","1.00e+00","9.33e-11","1.12e-09","3.09e-02","1.00e+00","1.00e+00","1.00e+00","4.19e-04","1.00e+00","9.85e-01","1.00e+00","1.00e+00","1.00e+00","1.68e-09","9.71e-01","1.71e-02"
"76","CHCC_HBV","T465","3","3","1","0","6","2","1","5","1","8.20e-02","1.00e+00","1.00e+00","7.75e-01","1.00e+00","4.52e-06","9.36e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.99e-01","5.99e-12","2.84e-14","2.05e-13","9.65e-14","3.54e-14","4.42e-19","5.64e-05","2.49e-05","1.00e+00","1.01e-01","1.00e+00","7.95e-02","2.28e-01","1.88e-06","1.00e+00","9.00e-01","1.00e+00","5.98e-01","4.40e-04","9.39e-09","1.00e+00","8.79e-07","3.91e-08","2.67e-05","1.00e+00","6.39e-04","1.00e+00","9.21e-01","4.11e-01","1.00e+00"
"77","CHCC_HBV","T467","7","7","0","3","0","0","2","1","5","1.00e+00","8.98e-01","5.43e-01","1.00e+00","6.06e-01","1.00e+00","1.95e-03","9.06e-04","2.21e-08","1.04e-02","7.65e-04","9.74e-01","1.03e-01","9.99e-01","4.91e-01","1.00e+00","1.00e+00","1.00e+00","4.58e-01","1.00e+00","5.11e-01","9.96e-01","9.79e-01","1.00e+00","2.14e-05","9.90e-01","1.81e-04","3.98e-03","4.00e-02","1.00e+00","3.97e-01","9.99e-01","7.67e-07","2.18e-02","9.60e-01","1.00e+00","5.64e-15","2.69e-02","9.78e-16","4.31e-12","6.74e-06","2.67e-05"
"78","CHCC_HBV","T471","7","5,7","0","1","0","1","5","1","5","9.18e-01","4.46e-01","9.91e-01","1.00e+00","9.86e-01","1.00e+00","1.02e-01","4.93e-04","1.01e-01","1.00e+00","3.02e-01","1.00e+00","5.57e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.63e-03","9.00e-01","2.62e-04","1.00e+00","8.74e-01","1.00e+00","6.81e-10","6.73e-06","1.76e-13","2.75e-08","1.12e-09","7.86e-01","1.45e-02","7.00e-01","5.03e-12","1.28e-01","1.00e+00","1.00e+00","7.15e-17","7.04e-10","3.05e-19","1.21e-10","2.21e-01","3.81e-06"
