"","datasetID","sampleID","predict.cluster","predict.cluster_withmultiple","NO.vote.1","NO.vote.2","NO.vote.3","NO.vote.4","NO.vote.5","NO.vote.6","NO.vote.7","class_1_vs_2.Pwilcox_greater","class_1_vs_3.Pwilcox_greater","class_1_vs_4.Pwilcox_greater","class_1_vs_5.Pwilcox_greater","class_1_vs_6.Pwilcox_greater","class_1_vs_7.Pwilcox_greater","class_2_vs_1.Pwilcox_greater","class_2_vs_3.Pwilcox_greater","class_2_vs_4.Pwilcox_greater","class_2_vs_5.Pwilcox_greater","class_2_vs_6.Pwilcox_greater","class_2_vs_7.Pwilcox_greater","class_3_vs_1.Pwilcox_greater","class_3_vs_2.Pwilcox_greater","class_3_vs_4.Pwilcox_greater","class_3_vs_5.Pwilcox_greater","class_3_vs_6.Pwilcox_greater","class_3_vs_7.Pwilcox_greater","class_4_vs_1.Pwilcox_greater","class_4_vs_2.Pwilcox_greater","class_4_vs_3.Pwilcox_greater","class_4_vs_5.Pwilcox_greater","class_4_vs_6.Pwilcox_greater","class_4_vs_7.Pwilcox_greater","class_5_vs_1.Pwilcox_greater","class_5_vs_2.Pwilcox_greater","class_5_vs_3.Pwilcox_greater","class_5_vs_4.Pwilcox_greater","class_5_vs_6.Pwilcox_greater","class_5_vs_7.Pwilcox_greater","class_6_vs_1.Pwilcox_greater","class_6_vs_2.Pwilcox_greater","class_6_vs_3.Pwilcox_greater","class_6_vs_4.Pwilcox_greater","class_6_vs_5.Pwilcox_greater","class_6_vs_7.Pwilcox_greater","class_7_vs_1.Pwilcox_greater","class_7_vs_2.Pwilcox_greater","class_7_vs_3.Pwilcox_greater","class_7_vs_4.Pwilcox_greater","class_7_vs_5.Pwilcox_greater","class_7_vs_6.Pwilcox_greater"
"277","TCGA_LIHC","TCGA.2Y.A9H3.01A","5","5","0","1","0","1","5","1","3","1.50e-01","4.11e-02","9.71e-01","1.00e+00","9.91e-01","1.00e+00","8.75e-01","9.08e-05","9.58e-02","1.00e+00","4.72e-01","9.98e-01","9.60e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.90e-02","9.05e-01","8.88e-05","1.00e+00","9.94e-01","1.00e+00","2.86e-08","2.07e-06","1.28e-11","1.60e-08","1.16e-04","7.41e-02","9.18e-03","5.31e-01","3.44e-13","6.02e-03","1.00e+00","9.96e-01","1.70e-09","2.19e-03","1.59e-17","1.71e-05","9.29e-01","5.20e-03"
"278","TCGA_LIHC","TCGA.UB.AA0V.01A","6","6,7","0","0","2","3","3","5","5","5.90e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.29e-08","6.61e-05","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.86e-14","3.77e-11","2.06e-10","2.28e-01","1.00e+00","1.00e+00","4.23e-08","2.07e-06","1.84e-05","7.75e-01","1.00e+00","1.00e+00","5.99e-13","4.86e-11","1.06e-16","2.47e-09","3.80e-08","3.83e-01","1.80e-16","2.00e-11","6.60e-19","4.17e-05","4.19e-05","6.33e-01"
"279","TCGA_LIHC","TCGA.GJ.A9DB.01A","6","6","0","0","2","1","0","5","4","4.10e-01","1.00e+00","1.00e+00","9.58e-01","1.00e+00","1.00e+00","6.33e-01","1.00e+00","9.93e-01","9.97e-01","1.00e+00","1.00e+00","4.55e-08","2.09e-07","3.26e-02","1.48e-01","1.00e+00","9.94e-01","1.42e-09","7.01e-03","9.68e-01","4.31e-01","1.00e+00","1.00e+00","4.31e-02","3.06e-03","8.53e-01","5.72e-01","1.00e+00","1.00e+00","8.14e-10","1.00e-06","3.28e-08","1.92e-09","1.95e-09","3.68e-02","2.27e-04","3.08e-07","5.99e-03","7.10e-06","5.49e-05","9.67e-01"
"280","TCGA_LIHC","TCGA.DD.A4NK.01A","6","6","0","0","2","3","2","6","3","2.13e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.20e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.19e-11","5.88e-12","1.00e+00","5.76e-01","1.00e+00","1.00e+00","1.99e-14","6.99e-15","5.17e-05","1.76e-02","1.00e+00","1.02e-01","2.35e-07","8.64e-09","4.26e-01","9.83e-01","1.00e+00","8.07e-01","9.83e-13","3.88e-12","1.17e-15","1.03e-08","8.88e-12","1.91e-05","1.08e-11","2.73e-11","7.23e-09","8.99e-01","2.00e-01","1.00e+00"
"281","TCGA_LIHC","TCGA.2Y.A9H6.01A","7","7","0","0","0","3","4","4","5","5.90e-01","9.88e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-01","6.93e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.18e-02","3.11e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.89e-07","1.27e-04","4.10e-06","1.00e+00","1.00e+00","1.00e+00","1.56e-07","2.07e-06","1.92e-11","3.68e-05","6.59e-01","9.92e-01","9.68e-10","1.27e-06","8.79e-16","2.81e-05","3.43e-01","1.00e+00","1.94e-15","1.47e-10","4.96e-19","4.91e-09","8.10e-03","7.25e-05"
"282","TCGA_LIHC","TCGA.BD.A2L6.01A","3","3","0","0","5","0","1","4","0","1.25e-01","1.00e+00","7.06e-01","9.90e-01","9.99e-01","1.17e-02","8.98e-01","1.00e+00","7.46e-01","1.00e+00","1.00e+00","9.86e-01","1.09e-09","9.34e-09","4.25e-12","9.68e-06","1.00e-03","2.41e-09","2.95e-01","2.55e-01","1.00e+00","9.63e-01","1.00e+00","9.96e-01","9.92e-03","3.63e-05","1.00e+00","3.76e-02","1.00e+00","2.70e-01","1.24e-03","5.52e-05","9.99e-01","1.14e-13","1.09e-07","1.26e-04","9.88e-01","1.45e-02","1.00e+00","4.41e-03","7.38e-01","1.00e+00"
"283","TCGA_LIHC","TCGA.G3.A5SM.01A","7","6,7","0","0","1","1","1","5","5","9.18e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.02e-01","9.74e-01","9.49e-01","9.88e-01","1.00e+00","1.00e+00","1.87e-06","2.68e-02","9.35e-01","9.62e-01","1.00e+00","1.00e+00","3.14e-09","5.16e-02","6.50e-02","5.10e-01","1.00e+00","1.00e+00","2.14e-05","1.26e-02","3.86e-02","4.94e-01","1.00e+00","1.00e+00","4.03e-10","5.51e-06","6.49e-13","2.26e-07","1.30e-07","6.33e-01","2.76e-11","1.73e-08","5.17e-12","2.40e-07","5.68e-06","3.83e-01"
"284","TCGA_LIHC","TCGA.DD.AAD5.01A","2","1,2","5","5","3","0","0","0","1","9.63e-01","5.41e-05","1.22e-05","5.16e-06","2.86e-07","5.15e-08","4.88e-02","2.27e-07","1.75e-12","6.33e-09","5.80e-10","1.66e-09","1.00e+00","1.00e+00","2.48e-03","5.15e-04","6.88e-06","2.23e-05","1.00e+00","1.00e+00","9.98e-01","7.14e-01","1.07e-01","9.89e-01","1.00e+00","1.00e+00","9.99e-01","2.89e-01","2.18e-02","9.99e-01","1.00e+00","1.00e+00","1.00e+00","8.95e-01","9.78e-01","8.58e-01","1.00e+00","1.00e+00","1.00e+00","1.12e-02","9.29e-04","1.52e-01"
"285","TCGA_LIHC","TCGA.BD.A3EP.01A","7","7","0","0","0","2","2","3","6","8.20e-01","8.51e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.13e-01","2.38e-02","5.11e-01","8.84e-01","9.56e-01","1.00e+00","1.50e-01","9.77e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.23e-07","4.91e-01","3.58e-07","9.93e-01","1.00e+00","1.00e+00","1.70e-06","1.19e-01","5.36e-10","6.89e-03","9.63e-01","1.00e+00","2.00e-07","4.49e-02","5.64e-15","5.44e-05","3.73e-02","1.00e+00","1.34e-14","5.37e-07","7.40e-19","6.45e-10","6.74e-06","3.36e-04"
"286","TCGA_LIHC","TCGA.CC.5260.01A","2","2","2","5","0","0","0","1","2","9.63e-01","9.72e-09","4.99e-03","1.79e-02","2.32e-04","3.86e-01","4.88e-02","6.85e-09","2.49e-10","4.14e-08","1.38e-09","5.28e-06","1.00e+00","1.00e+00","7.77e-01","9.96e-01","1.00e+00","1.00e+00","9.95e-01","1.00e+00","2.24e-01","7.89e-01","2.49e-01","1.00e+00","9.83e-01","1.00e+00","4.21e-03","2.13e-01","1.21e-03","9.97e-01","1.00e+00","1.00e+00","1.37e-04","7.54e-01","9.99e-01","9.99e-01","6.16e-01","1.00e+00","1.10e-04","3.37e-07","2.97e-03","1.22e-03"
"287","TCGA_LIHC","TCGA.WQ.A9G7.01A","1","1","5","4","3","0","2","0","1","8.20e-02","2.21e-07","1.03e-12","4.76e-04","1.47e-11","9.30e-12","9.36e-01","1.15e-01","3.42e-13","7.33e-04","1.27e-10","4.31e-08","1.00e+00","8.87e-01","4.15e-12","3.82e-01","4.65e-07","1.95e-09","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.93e-01","1.00e+00","1.00e+00","9.99e-01","6.20e-01","1.11e-06","2.65e-08","8.26e-01","1.00e+00","1.00e+00","1.00e+00","6.95e-03","1.00e+00","9.98e-01","1.00e+00","1.00e+00","1.00e+00","2.26e-06","1.80e-01","2.80e-03"
"288","TCGA_LIHC","TCGA.FV.A2QR.01A","6","6","0","0","2","1","0","5","3","5.45e-01","1.00e+00","1.00e+00","9.98e-01","1.00e+00","9.97e-01","5.00e-01","1.00e+00","9.94e-01","9.97e-01","1.00e+00","1.00e+00","8.92e-07","9.08e-05","4.37e-01","3.47e-02","1.00e+00","9.64e-01","5.53e-09","6.45e-03","5.64e-01","8.22e-01","1.00e+00","1.00e+00","2.50e-03","3.00e-03","9.66e-01","1.80e-01","1.00e+00","1.00e+00","4.75e-11","2.09e-08","1.25e-10","2.58e-08","1.38e-09","7.97e-03","3.29e-03","6.53e-07","3.65e-02","3.68e-05","1.50e-04","9.93e-01"
"289","TCGA_LIHC","TCGA.DD.AAW2.01A","4","4","0","0","2","6","2","4","1","1.80e-01","1.00e+00","1.00e+00","9.99e-01","1.00e+00","9.04e-01","8.50e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.58e-10","2.19e-08","1.00e+00","5.48e-02","9.99e-01","6.98e-03","2.20e-15","5.01e-16","1.62e-09","2.30e-08","2.81e-04","2.05e-11","6.63e-04","7.40e-09","9.46e-01","1.00e+00","1.00e+00","3.22e-02","2.06e-07","1.71e-09","1.08e-03","1.00e+00","3.87e-04","3.81e-06","9.71e-02","1.31e-07","9.93e-01","1.00e+00","9.70e-01","1.00e+00"
"290","TCGA_LIHC","TCGA.DD.AA3A.01A","2","1,2","5","5","3","0","1","0","1","7.87e-01","1.98e-07","2.00e-10","7.08e-07","1.32e-10","1.53e-11","2.48e-01","1.81e-05","2.28e-15","6.15e-10","2.41e-11","1.08e-09","1.00e+00","1.00e+00","4.82e-07","5.79e-02","6.37e-09","7.03e-10","1.00e+00","1.00e+00","1.00e+00","8.80e-01","2.24e-01","1.00e+00","1.00e+00","1.00e+00","9.43e-01","1.21e-01","6.83e-05","9.96e-01","1.00e+00","1.00e+00","1.00e+00","7.80e-01","1.00e+00","9.99e-01","1.00e+00","1.00e+00","1.00e+00","8.27e-05","4.80e-03","1.67e-03"
"291","TCGA_LIHC","TCGA.CC.5263.01A","1","1","5","4","4","0","2","0","1","5.00e-01","6.72e-06","1.10e-14","9.10e-10","2.67e-12","7.02e-16","5.45e-01","2.46e-03","2.43e-14","3.62e-06","8.40e-10","4.57e-11","1.00e+00","9.98e-01","5.61e-15","3.47e-08","3.76e-14","1.17e-16","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.67e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.60e-04","7.95e-05","8.44e-01","1.00e+00","1.00e+00","1.00e+00","3.35e-02","1.00e+00","9.83e-01","1.00e+00","1.00e+00","1.00e+00","1.45e-04","1.62e-01","1.92e-02"
"292","TCGA_LIHC","TCGA.FV.A495.01A","7","7","0","0","1","0","3","3","5","9.36e-01","1.00e+00","8.42e-01","1.00e+00","1.00e+00","1.00e+00","8.20e-02","6.31e-01","6.22e-03","9.95e-01","9.20e-01","1.00e+00","8.86e-05","3.73e-01","2.96e-02","9.99e-01","1.00e+00","1.00e+00","1.59e-01","9.94e-01","9.71e-01","9.99e-01","1.00e+00","1.00e+00","2.01e-04","5.00e-03","5.38e-04","8.49e-04","8.93e-01","1.00e+00","1.18e-04","8.15e-02","7.32e-09","1.36e-06","1.08e-01","9.73e-01","1.07e-10","2.18e-05","2.54e-12","1.31e-10","1.88e-06","3.00e-02"
"293","TCGA_LIHC","TCGA.BC.A10U.01A","4","3,4","0","0","4","4","0","1","1","1.02e-01","9.99e-01","1.00e+00","1.22e-01","9.99e-01","1.70e-01","9.18e-01","9.99e-01","1.00e+00","9.86e-01","9.26e-01","1.00e+00","5.99e-04","7.64e-04","8.85e-01","4.11e-05","6.86e-02","1.92e-05","7.62e-07","4.43e-04","1.15e-01","8.16e-04","3.23e-01","1.67e-04","8.80e-01","1.45e-02","1.00e+00","9.99e-01","1.00e+00","9.77e-01","1.36e-03","7.53e-02","9.32e-01","6.82e-01","1.33e-04","1.52e-02","8.31e-01","2.47e-04","1.00e+00","1.00e+00","2.46e-02","9.87e-01"
"294","TCGA_LIHC","TCGA.ZS.A9CE.01A","6","6","0","0","4","2","2","5","1","1.25e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","8.69e-01","8.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.14e-11","1.27e-11","2.45e-03","5.14e-07","9.99e-01","5.48e-05","2.98e-11","3.85e-09","9.98e-01","3.54e-01","1.00e+00","6.51e-01","4.76e-04","3.29e-09","1.00e+00","6.49e-01","1.00e+00","6.61e-01","6.24e-12","9.76e-12","1.42e-03","2.35e-11","1.51e-12","7.63e-06","1.32e-01","2.11e-08","1.00e+00","3.51e-01","3.48e-01","1.00e+00"
"295","TCGA_LIHC","TCGA.G3.A7M8.01A","6","6","0","0","2","3","2","5","4","5.90e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.55e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.80e-07","1.70e-05","1.00e+00","9.96e-01","1.00e+00","1.00e+00","5.11e-12","1.70e-09","1.34e-05","8.02e-01","1.00e+00","9.89e-01","1.42e-05","1.40e-06","3.71e-03","2.00e-01","1.00e+00","1.00e+00","7.47e-11","4.23e-11","2.43e-15","6.51e-09","2.45e-10","1.17e-03","6.92e-11","5.53e-10","5.79e-11","1.09e-02","8.12e-05","9.99e-01"
"296","TCGA_LIHC","TCGA.5R.AA1D.01A","7","7","0","0","0","3","2","3","5","9.63e-01","8.78e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.88e-02","2.75e-03","9.99e-01","2.64e-01","9.81e-01","1.00e+00","1.24e-01","9.97e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","5.62e-11","7.68e-04","4.15e-10","1.05e-01","9.97e-01","1.00e+00","2.52e-05","7.41e-01","3.13e-07","8.97e-01","1.00e+00","1.00e+00","7.46e-09","1.93e-02","1.58e-16","3.04e-03","3.04e-07","9.83e-01","3.22e-15","5.22e-08","4.96e-19","5.87e-08","2.46e-07","1.92e-02"
"297","TCGA_LIHC","TCGA.ED.A82E.01A","2","2","1","4","0","1","1","1","3","8.98e-01","4.02e-05","8.73e-01","7.46e-01","5.80e-01","1.00e+00","1.25e-01","1.81e-05","1.65e-04","1.12e-05","3.95e-05","4.14e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.28e-01","1.00e+00","3.65e-04","8.09e-01","2.13e-01","1.00e+00","2.57e-01","1.00e+00","1.39e-06","1.93e-01","1.37e-01","9.99e-01","4.22e-01","1.00e+00","7.26e-10","7.91e-01","8.64e-01","9.98e-01","1.97e-04","9.59e-01","1.38e-11","8.13e-06","1.23e-03","2.48e-03"
"298","TCGA_LIHC","TCGA.DD.A3A1.01A","6","6","0","0","1","1","0","3","2","7.87e-01","1.00e+00","1.00e+00","9.78e-01","1.00e+00","9.08e-01","2.48e-01","9.43e-01","1.84e-01","6.56e-01","9.50e-01","9.99e-01","8.86e-05","5.87e-02","6.16e-01","1.63e-03","5.13e-03","6.94e-02","1.01e-04","8.17e-01","3.86e-01","4.12e-01","1.00e+00","8.86e-01","2.22e-02","3.49e-01","9.98e-01","5.91e-01","1.00e+00","1.00e+00","1.11e-05","5.04e-02","9.95e-01","7.28e-05","4.09e-06","2.61e-01","9.31e-02","8.80e-04","9.31e-01","1.16e-01","4.80e-05","7.52e-01"
"299","TCGA_LIHC","TCGA.MI.A75E.01A","6","6,7","0","0","1","3","2","5","5","6.33e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.10e-01","9.80e-01","1.00e+00","9.62e-01","1.00e+00","1.00e+00","6.69e-07","2.01e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.46e-11","7.34e-06","1.97e-05","2.81e-01","1.00e+00","1.00e+00","1.78e-06","3.96e-02","9.80e-06","7.22e-01","1.00e+00","1.00e+00","1.08e-10","1.06e-07","4.06e-16","1.03e-08","8.83e-07","3.51e-01","3.43e-14","2.08e-10","2.46e-17","7.38e-08","4.10e-07","6.65e-01"
"300","TCGA_LIHC","TCGA.DD.AAEA.01A","3","3","0","0","5","0","1","2","0","1.80e-01","1.00e+00","6.13e-01","8.63e-01","9.41e-01","8.64e-03","8.50e-01","1.00e+00","8.12e-01","1.00e+00","9.99e-01","8.64e-01","9.32e-09","4.00e-06","2.80e-09","3.95e-03","4.72e-08","4.68e-08","3.88e-01","1.89e-01","1.00e+00","9.97e-01","1.00e+00","6.01e-01","1.39e-01","1.82e-05","9.96e-01","2.58e-03","9.90e-01","3.66e-02","5.96e-02","8.62e-04","1.00e+00","4.54e-08","1.03e-02","1.52e-02","9.91e-01","1.37e-01","1.00e+00","4.01e-01","9.65e-01","9.87e-01"
"301","TCGA_LIHC","TCGA.ZS.A9CF.01A","3","3","1","0","6","2","1","4","0","3.26e-01","1.00e+00","1.00e+00","7.83e-01","9.98e-01","8.96e-04","7.15e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.56e-01","2.07e-10","2.58e-09","9.58e-06","2.81e-08","7.62e-10","1.11e-14","7.30e-05","1.40e-04","1.00e+00","1.42e-01","1.00e+00","2.53e-02","2.20e-01","2.50e-06","1.00e+00","8.60e-01","1.00e+00","3.31e-01","1.93e-03","1.01e-05","1.00e+00","2.42e-06","1.05e-05","9.54e-05","9.99e-01","4.46e-02","1.00e+00","9.75e-01","6.78e-01","1.00e+00"
"302","TCGA_LIHC","TCGA.G3.A25V.01A","7","6,7","0","0","1","3","2","5","5","9.86e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.95e-02","7.25e-01","1.00e+00","9.05e-01","1.00e+00","1.00e+00","9.38e-05","2.79e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.04e-13","3.55e-04","3.55e-09","1.53e-01","1.00e+00","1.00e+00","3.64e-07","9.71e-02","6.87e-08","8.49e-01","1.00e+00","1.00e+00","2.15e-11","3.78e-08","8.17e-17","3.22e-07","2.57e-09","9.67e-01","1.58e-16","8.02e-11","3.05e-19","3.73e-11","1.49e-08","3.68e-02"
"303","TCGA_LIHC","TCGA.CC.A9FS.01A","6","6","0","0","2","2","2","3","1","6.74e-01","1.00e+00","1.00e+00","9.99e-01","1.00e+00","9.81e-01","3.67e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.60e-08","1.77e-07","4.45e-01","7.63e-02","7.69e-01","3.45e-02","1.41e-06","2.91e-06","5.56e-01","4.84e-01","1.00e+00","2.22e-01","9.15e-04","4.92e-05","9.24e-01","5.19e-01","9.90e-01","8.76e-01","8.04e-07","1.03e-07","2.33e-01","1.69e-05","9.83e-03","1.18e-02","1.90e-02","9.61e-07","9.66e-01","7.80e-01","1.29e-01","9.90e-01"
"304","TCGA_LIHC","TCGA.BC.A69H.01A","1","1,2","5","5","2","0","2","0","2","1.80e-01","6.14e-11","2.49e-13","1.95e-06","2.14e-10","8.31e-09","8.50e-01","1.23e-05","2.95e-14","9.32e-05","6.06e-10","3.40e-08","1.00e+00","1.00e+00","6.53e-07","9.84e-01","7.54e-05","9.04e-03","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.10e-01","1.00e+00","1.00e+00","1.00e+00","1.58e-02","5.57e-06","1.27e-08","8.76e-01","1.00e+00","1.00e+00","1.00e+00","9.20e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.91e-01","7.30e-06","1.29e-01","4.20e-04"
"305","TCGA_LIHC","TCGA.DD.A3A7.01A","3","2,3","0","2","2","0","0","0","0","7.15e-01","9.79e-01","2.58e-03","2.82e-02","1.57e-01","7.51e-03","3.26e-01","8.59e-01","2.40e-06","2.58e-01","1.97e-04","2.55e-02","2.14e-02","1.43e-01","1.17e-08","5.09e-03","2.40e-03","9.48e-05","9.97e-01","1.00e+00","1.00e+00","9.91e-01","9.88e-01","9.98e-01","9.72e-01","7.47e-01","9.95e-01","9.24e-03","1.84e-01","9.85e-01","8.45e-01","1.00e+00","9.98e-01","1.28e-02","8.18e-01","9.88e-01","9.93e-01","9.75e-01","1.00e+00","2.13e-03","1.59e-02","1.34e-02"
"306","TCGA_LIHC","TCGA.CC.5261.01A","7","7","2","2","0","0","3","2","4","1.25e-01","5.55e-04","1.58e-05","9.40e-01","1.55e-02","1.00e+00","8.98e-01","1.69e-02","3.32e-11","2.83e-01","3.49e-06","4.16e-01","9.99e-01","9.84e-01","1.35e-02","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.87e-01","1.00e+00","9.99e-01","1.00e+00","6.15e-02","7.22e-01","6.87e-08","1.92e-08","1.20e-05","9.26e-01","9.85e-01","1.00e+00","1.12e-04","5.86e-04","1.00e+00","1.00e+00","3.11e-04","5.87e-01","2.10e-09","2.52e-10","7.76e-02","1.14e-05"
"307","TCGA_LIHC","TCGA.G3.AAV0.01A","6","6","0","0","2","2","2","6","4","2.85e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.52e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","2.37e-10","3.03e-08","6.71e-01","8.15e-01","1.00e+00","1.00e+00","7.04e-09","2.17e-06","3.30e-01","9.73e-01","1.00e+00","1.00e+00","1.87e-08","2.07e-06","1.87e-01","2.73e-02","1.00e+00","9.71e-01","8.21e-13","1.50e-11","2.21e-15","1.14e-13","9.67e-10","1.26e-04","8.62e-11","9.81e-11","3.07e-12","1.25e-04","3.09e-02","1.00e+00"
"308","TCGA_LIHC","TCGA.DD.AAE4.01A","6","6","0","0","1","1","1","5","3","9.63e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","4.88e-02","9.39e-01","9.10e-01","9.99e-01","1.00e+00","1.00e+00","1.80e-08","6.28e-02","6.62e-01","8.35e-01","1.00e+00","1.00e+00","4.05e-07","9.03e-02","3.39e-01","7.24e-01","1.00e+00","9.98e-01","3.49e-06","1.34e-03","1.66e-01","2.78e-01","1.00e+00","9.22e-01","1.07e-09","9.01e-07","7.32e-09","5.68e-13","1.50e-07","3.33e-02","1.87e-09","2.65e-06","2.48e-09","1.70e-03","8.12e-02","9.70e-01"
"309","TCGA_LIHC","TCGA.CC.A7II.01A","1","1,2","5","5","3","0","2","0","1","3.67e-01","8.34e-11","1.84e-13","3.57e-10","1.68e-12","2.07e-15","6.74e-01","3.24e-10","1.66e-15","1.56e-10","1.43e-11","8.43e-11","1.00e+00","1.00e+00","1.08e-10","1.76e-02","3.16e-09","3.21e-12","1.00e+00","1.00e+00","1.00e+00","1.00e+00","3.89e-01","9.99e-01","1.00e+00","1.00e+00","9.83e-01","2.82e-04","6.56e-10","5.52e-01","1.00e+00","1.00e+00","1.00e+00","6.15e-01","1.00e+00","9.51e-01","1.00e+00","1.00e+00","1.00e+00","6.76e-04","4.58e-01","5.42e-02"
"310","TCGA_LIHC","TCGA.DD.A3A8.01A","4","4","0","0","2","6","1","4","1","1.25e-01","1.00e+00","1.00e+00","9.99e-01","1.00e+00","9.88e-01","8.98e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.03e-10","1.44e-08","1.00e+00","2.62e-02","9.79e-01","7.47e-02","1.42e-15","4.21e-16","1.20e-13","2.73e-10","2.47e-09","2.30e-12","1.39e-03","2.16e-07","9.74e-01","1.00e+00","1.00e+00","6.07e-01","1.68e-10","1.91e-10","2.09e-02","1.00e+00","1.18e-06","1.91e-05","1.20e-02","2.99e-08","9.26e-01","1.00e+00","4.02e-01","1.00e+00"
"311","TCGA_LIHC","TCGA.G3.A7M5.01A","6","6","0","0","2","2","2","6","2","3.26e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.15e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.77e-11","2.30e-09","8.57e-01","2.76e-03","1.00e+00","9.98e-01","1.91e-13","3.83e-11","1.44e-01","1.76e-01","1.00e+00","1.82e-02","1.13e-06","3.62e-07","9.97e-01","8.26e-01","1.00e+00","8.20e-01","2.15e-11","1.36e-11","1.20e-07","1.98e-10","2.26e-11","1.14e-05","2.07e-07","1.08e-09","1.78e-03","9.82e-01","1.87e-01","1.00e+00"
"312","TCGA_LIHC","TCGA.CC.A3MC.01A","3","3","0","1","3","0","0","1","2","8.98e-01","9.99e-01","7.10e-02","6.04e-02","2.22e-01","6.86e-02","1.25e-01","9.77e-01","6.64e-07","4.78e-02","4.65e-03","3.00e-02","5.99e-04","2.38e-02","1.60e-10","9.23e-04","1.57e-01","1.91e-02","9.30e-01","1.00e+00","1.00e+00","9.73e-01","1.00e+00","1.00e+00","9.41e-01","9.54e-01","9.99e-01","2.78e-02","6.84e-01","1.00e+00","7.80e-01","9.95e-01","8.44e-01","2.80e-06","3.18e-01","9.78e-01","9.32e-01","9.71e-01","9.81e-01","2.65e-08","4.19e-05","2.41e-02"
"313","TCGA_LIHC","TCGA.ED.A66X.01A","5","2,5,7","2","3","0","0","3","1","3","3.67e-01","1.64e-07","9.94e-05","9.81e-01","1.26e-02","9.83e-01","6.74e-01","9.45e-04","1.15e-07","8.72e-01","6.69e-06","2.94e-01","1.00e+00","9.99e-01","3.52e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","6.49e-01","1.00e+00","9.96e-01","1.00e+00","1.98e-02","1.31e-01","1.00e-10","1.06e-08","7.01e-10","5.33e-01","9.88e-01","1.00e+00","1.14e-07","3.70e-03","1.00e+00","1.00e+00","1.75e-02","7.09e-01","1.17e-10","2.94e-11","4.76e-01","4.20e-04"
"314","TCGA_LIHC","TCGA.G3.A6UC.01A","4","4","0","0","4","5","2","4","1","2.13e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","9.31e-01","8.20e-01","1.00e+00","1.00e+00","1.00e+00","1.00e+00","1.00e+00","7.30e-12","7.19e-12","1.00e+00","8.58e-04","9.88e-01","2.71e-04","3.64e-15","1.18e-15","2.67e-08","5.35e-07","3.14e-01","2.02e-12","2.96e-04","1.63e-09","9.99e-01","1.00e+00","1.00e+00","2.00e-01","3.86e-11","4.08e-12","1.24e-02","6.90e-01","6.48e-08","3.81e-06","6.91e-02","2.65e-09","1.00e+00","1.00e+00","8.07e-01","1.00e+00"
